UNDER_CONSTRUCTION,RERA,BHK_NO.,SQUARE_FT,READY_TO_MOVE,RESALE,LONGITUDE,LATITUDE,TARGET(PRICE_IN_LACS),POSTED_BY_0,POSTED_BY_1,POSTED_BY_Builder,BHK_OR_RK_0,BHK_OR_RK_1
0,0,3,1449,1,1,30,76,76,0,1,0,1,0
0,0,1,417,1,1,27,76,12,1,0,0,1,0
0,0,5,12067,1,1,12,77,750,0,1,0,1,0
0,0,2,1000,1,1,28,77,36,1,0,0,1,0
1,1,3,1206,0,0,21,80,36,0,1,0,1,0
0,0,3,1820,1,1,13,77,96,1,0,0,1,0
0,0,3,1600,1,1,12,77,90,1,0,0,1,0
0,1,3,1630,1,1,18,73,110,0,1,0,1,0
0,0,2,1172,1,1,21,72,22,1,0,0,1,0
0,0,3,1347,1,1,12,77,52,1,0,0,1,0
0,0,2,1149,1,1,26,80,50,1,0,0,1,0
0,0,2,1191,1,1,23,72,90,0,1,0,1,0
0,0,2,1117,1,1,12,80,61,0,1,0,1,0
0,0,2,680,1,1,21,79,28,1,0,0,1,0
0,1,2,968,1,1,18,73,100,0,1,0,1,0
0,0,1,450,1,1,23,77,23,1,0,0,1,0
0,0,2,1100,1,1,17,83,60,1,0,0,1,0
1,1,3,894,0,0,19,72,160,0,1,0,1,0
1,0,2,1186,0,1,21,72,26,1,0,0,1,0
0,0,2,903,1,1,12,80,32,1,0,0,1,0
0,0,2,850,1,1,28,77,30,1,0,0,1,0
0,0,2,1250,1,1,27,76,32,1,0,0,1,0
0,1,1,458,1,1,23,72,18,0,1,0,1,0
0,0,4,2056,1,0,22,88,200,0,1,0,1,0
0,1,3,2400,1,1,30,76,120,0,1,0,1,0
0,1,3,971,1,1,28,77,42,0,1,0,1,0
1,0,3,1365,0,1,20,85,56,0,1,0,1,0
1,0,2,1019,0,0,22,88,36,0,1,0,1,0
0,0,3,1668,1,1,19,72,390,0,1,0,1,0
0,0,3,1237,1,1,23,87,45,1,0,0,1,0
0,0,2,1066,1,1,22,73,22,1,0,0,1,0
1,1,1,600,0,1,19,72,33,0,1,0,1,0
1,1,2,667,0,1,12,77,40,0,1,0,1,0
1,1,2,1273,0,1,30,76,43,0,1,0,1,0
0,0,1,635,1,1,22,75,13,1,0,0,1,0
0,0,2,1300,1,1,22,82,34,1,0,0,1,0
0,0,2,899,1,1,28,77,21,0,1,0,1,0
0,0,2,1000,1,1,26,75,14,0,1,0,1,0
0,0,3,1305,1,1,22,88,50,0,1,0,1,0
0,0,2,1365,1,1,12,77,84,1,0,0,1,0
0,0,2,1275,1,1,-37,144,68,1,0,0,1,0
1,1,2,702,0,0,27,75,57,0,0,1,1,0
1,1,4,2375,0,1,28,77,120,1,0,0,1,0
0,1,2,814,1,1,18,73,50,1,0,0,1,0
1,0,3,1590,0,1,17,83,110,0,1,0,1,0
0,0,2,775,1,1,13,80,35,0,1,0,1,0
0,0,2,1010,1,1,22,86,55,1,0,0,1,0
0,1,3,1000,1,1,28,77,39,0,1,0,1,0
0,0,2,909,1,1,26,80,60,1,0,0,1,0
0,0,1,1321,1,1,19,72,21,0,1,0,1,0
0,0,1,650,1,1,19,72,48,0,1,0,1,0
0,0,2,1225,1,1,28,76,36,1,0,0,1,0
0,1,1,720,1,1,21,73,20,1,0,0,1,0
0,0,3,2250,1,1,28,77,69,1,0,0,1,0
0,0,3,1520,1,1,12,77,76,1,0,0,1,0
0,0,1,630,1,1,19,72,85,0,1,0,1,0
0,0,2,1315,1,1,28,77,70,1,0,0,1,0
0,0,2,1045,1,1,28,77,50,1,0,0,1,0
0,0,3,2520,1,1,34,135,110,0,1,0,1,0
0,0,2,700,1,1,22,73,23,1,0,0,1,0
0,0,1,440,1,0,19,73,41,0,1,0,1,0
0,1,3,1654,1,1,28,77,94,0,1,0,1,0
0,1,2,1175,1,1,28,77,50,1,0,0,1,0
0,1,2,1267,1,1,28,77,45,1,0,0,1,0
0,1,3,1292,1,1,28,77,35,0,1,0,1,0
1,1,2,1229,0,1,13,77,79,0,1,0,1,0
1,1,2,1179,0,1,28,77,48,1,0,0,1,0
1,1,3,850,0,0,13,77,51,0,1,0,1,0
1,1,1,736,0,1,19,73,110,0,1,0,1,0
0,0,2,995,1,1,19,72,110,0,1,0,1,0
0,1,3,1075,1,1,27,77,21,0,1,0,1,0
0,0,3,1330,1,1,19,72,260,0,1,0,1,0
0,0,2,1300,1,1,28,77,44,0,1,0,1,0
0,1,3,1637,1,1,21,72,57,0,1,0,1,0
0,1,2,954,1,1,12,80,86,0,1,0,1,0
0,1,3,1739,1,1,28,77,75,1,0,0,1,0
1,1,1,396,0,1,19,72,78,0,1,0,1,0
0,0,1,660,1,1,25,86,57,0,1,0,1,0
0,1,3,1645,1,1,13,77,190,0,1,0,1,0
0,0,1,610,1,1,19,72,74,0,1,0,1,0
0,0,2,1250,1,1,28,77,32,1,0,0,1,0
0,0,2,775,1,1,22,88,34,1,0,0,1,0
1,1,3,845,0,1,28,77,29,0,1,0,1,0
0,0,2,950,1,1,26,75,22,1,0,0,1,0
0,0,4,3380,1,1,12,77,350,1,0,0,1,0
1,0,2,879,0,1,22,88,29,0,1,0,1,0
1,1,2,1013,0,1,19,72,98,0,1,0,1,0
0,0,3,1695,1,1,28,77,68,0,1,0,1,0
0,1,3,1147,1,1,19,72,410,0,1,0,1,0
0,0,3,1150,1,1,27,75,28,0,1,0,1,0
1,1,3,1614,0,1,12,77,110,1,0,0,1,0
0,0,2,852,1,1,22,88,27,0,1,0,1,0
0,0,4,1410,1,1,24,78,490,0,1,0,1,0
0,0,2,1100,1,1,30,78,70,1,0,0,1,0
0,0,3,2139,1,1,19,72,310,0,1,0,1,0
0,0,3,1845,1,1,28,77,55,0,1,0,1,0
0,0,2,1135,1,1,28,77,36,1,0,0,1,0
0,1,3,3052,1,1,26,75,290,0,1,0,1,0
0,0,3,1250,1,1,26,91,40,0,1,0,1,0
1,1,2,1350,0,1,24,78,260,0,1,0,1,0
0,0,2,1050,1,1,18,73,73,0,1,0,1,0
0,0,2,1116,1,1,12,77,57,0,1,0,1,0
0,0,2,1115,1,1,9,76,62,1,0,0,1,0
1,1,1,685,0,1,19,72,54,0,1,0,1,0
0,0,3,1951,1,1,30,77,81,0,1,0,1,0
0,0,1,554,1,1,28,76,22,1,0,0,1,0
1,0,4,2900,0,1,28,77,95,0,1,0,1,0
0,0,3,1750,1,1,12,77,84,1,0,0,1,0
0,0,3,1600,1,1,20,79,94,0,1,0,1,0
0,0,2,1137,1,1,19,73,120,0,1,0,1,0
0,0,3,1209,1,1,13,77,49,0,1,0,1,0
1,1,3,901,0,0,19,72,170,0,1,0,1,0
0,0,2,1100,1,1,18,73,85,0,1,0,1,0
0,1,2,1120,1,1,13,77,58,1,0,0,1,0
0,0,2,1045,1,1,13,77,32,1,0,0,1,0
0,1,3,1291,1,1,18,73,110,0,1,0,1,0
0,1,2,1155,1,1,30,76,37,0,1,0,1,0
1,0,2,935,0,1,28,77,18,0,1,0,1,0
0,0,4,3039,1,0,28,76,190,0,1,0,1,0
0,0,1,560,1,1,17,75,20,1,0,0,1,0
0,1,4,2040,1,1,19,72,500,0,1,0,1,0
0,0,2,953,1,1,21,79,29,1,0,0,1,0
0,1,1,649,1,1,30,76,14,0,1,0,1,0
0,0,3,1350,1,1,24,78,48,0,1,0,1,0
0,1,3,1935,1,1,13,77,88,0,1,0,1,0
1,1,1,725,0,1,19,72,120,0,1,0,1,0
0,0,2,950,1,1,24,78,74,0,1,0,1,0
0,0,3,1745,1,1,12,77,120,1,0,0,1,0
0,0,2,829,1,1,28,77,32,0,1,0,1,0
0,0,3,1565,1,1,12,77,97,1,0,0,1,0
0,0,3,1344,1,1,28,77,65,1,0,0,1,0
1,0,1,448,0,0,18,73,28,0,1,0,1,0
1,1,4,1408,0,1,19,72,190,0,1,0,1,0
0,0,2,1096,1,1,18,73,55,1,0,0,1,0
0,0,2,849,1,1,13,80,51,0,1,0,1,0
0,0,2,1259,1,1,23,72,42,0,1,0,1,0
0,0,3,1850,1,1,30,76,110,0,1,0,1,0
0,0,1,700,1,1,24,78,27,1,0,0,1,0
1,1,2,818,0,1,18,72,130,0,1,0,1,0
0,0,2,809,1,1,19,72,100,0,1,0,1,0
0,1,3,952,1,0,19,72,160,0,1,0,1,0
0,0,3,1924,1,1,23,85,80,1,0,0,1,0
0,0,3,1600,1,1,13,77,85,1,0,0,1,0
0,0,2,1350,1,1,20,72,16,1,0,0,1,0
1,1,3,1625,0,1,28,77,87,1,0,0,1,0
0,0,3,1890,1,1,28,76,89,0,1,0,1,0
0,1,2,1157,1,1,12,77,65,1,0,0,1,0
0,1,3,1700,1,1,18,74,130,0,1,0,1,0
0,0,2,865,1,1,18,73,25,0,1,0,1,0
0,0,2,1221,1,1,24,78,74,0,1,0,1,0
1,1,3,1486,0,1,18,73,110,0,1,0,1,0
0,0,3,1365,1,1,28,77,35,1,0,0,1,0
0,1,1,718,1,0,24,78,63,0,1,0,1,0
0,0,2,999,1,1,26,75,50,1,0,0,1,0
0,1,2,1095,1,1,12,77,46,1,0,0,1,0
0,1,3,1666,1,1,21,77,100,1,0,0,1,0
0,0,3,1460,1,1,13,76,81,1,0,0,1,0
0,0,2,1003,1,1,18,73,58,0,1,0,1,0
0,0,2,832,1,1,13,80,35,1,0,0,1,0
1,1,4,3024,0,1,19,73,600,0,1,0,1,0
1,1,2,769,0,1,18,72,99,0,1,0,1,0
0,0,3,1913,1,1,12,77,170,1,0,0,1,0
1,1,2,930,0,1,19,72,69,0,1,0,1,0
1,1,2,1096,0,1,27,80,29,0,1,0,1,0
0,1,3,1728,1,1,19,72,340,0,1,0,1,0
0,0,2,1290,1,1,30,76,34,0,1,0,1,0
0,0,1,360,1,1,22,88,15,1,0,0,1,0
1,1,2,1106,0,1,18,72,130,0,1,0,1,0
0,1,3,1851,1,1,30,76,52,0,1,0,1,0
0,0,2,965,1,1,28,76,17,1,0,0,1,0
0,0,2,750,1,1,22,88,33,1,0,0,1,0
0,0,2,925,1,1,28,77,40,1,0,0,1,0
0,0,2,1240,1,1,28,77,70,1,0,0,1,0
1,1,3,1694,0,1,19,72,300,0,1,0,1,0
0,0,1,620,1,1,18,73,49,0,1,0,1,0
0,0,2,980,1,1,26,75,24,1,0,0,1,0
0,0,3,1665,1,1,28,77,83,0,1,0,1,0
0,0,2,960,1,1,28,76,46,0,1,0,1,0
0,0,3,1503,1,1,13,77,76,0,1,0,1,0
1,1,3,833,0,0,19,72,180,0,1,0,1,0
1,1,3,2465,0,1,18,73,420,0,1,0,1,0
0,1,2,1075,1,1,25,81,29,0,1,0,1,0
1,0,2,1000,0,1,17,83,21,0,1,0,1,0
0,0,4,3900,1,1,13,77,380,0,1,0,1,0
0,0,3,1600,1,1,22,86,60,1,0,0,1,0
0,1,2,925,1,1,28,77,28,1,0,0,1,0
1,1,2,1086,0,1,29,78,34,0,1,0,1,0
0,1,4,1914,1,0,12,77,180,0,1,0,1,0
0,0,2,1050,1,1,12,80,60,1,0,0,1,0
0,0,3,1149,1,1,26,75,65,1,0,0,1,0
0,0,4,2857,1,0,28,77,350,0,1,0,1,0
0,1,3,1852,1,1,30,76,49,0,1,0,1,0
0,0,1,600,1,1,22,88,14,1,0,0,1,0
1,1,3,1500,0,0,26,75,38,0,0,1,1,0
0,0,3,1960,1,1,12,77,250,1,0,0,1,0
0,0,1,588,1,1,18,73,19,1,0,0,1,0
0,0,2,750,1,1,12,77,23,1,0,0,1,0
0,0,2,1100,1,1,22,73,30,1,0,0,1,0
1,0,4,2710,0,0,28,76,270,0,1,0,1,0
1,0,1,650,0,1,19,72,88,0,1,0,1,0
0,0,3,1618,1,1,12,77,260,0,1,0,1,0
1,0,3,1690,0,1,30,78,67,0,1,0,1,0
0,1,3,1054,1,0,19,72,290,0,1,0,1,0
0,0,3,1765,1,1,9,76,68,1,0,0,1,0
0,0,5,2750,1,1,18,72,1700,0,1,0,1,0
1,1,3,919,0,1,18,73,60,0,1,0,1,0
0,0,4,3301,1,1,12,77,240,0,1,0,1,0
0,0,4,6820,1,1,12,77,820,0,1,0,1,0
0,1,3,1870,1,1,19,72,380,0,1,0,1,0
0,0,3,1433,1,1,12,76,55,0,1,0,1,0
1,1,1,386,0,0,24,78,61,0,1,0,1,0
0,1,3,1832,1,1,18,74,160,0,1,0,1,0
0,0,3,1586,1,1,11,75,60,1,0,0,1,0
0,0,2,1271,1,1,21,72,27,1,0,0,1,0
0,0,3,1448,1,1,30,76,52,1,0,0,1,0
0,0,3,2350,1,1,13,77,200,0,1,0,1,0
0,0,2,1233,1,1,28,76,31,0,1,0,1,0
1,1,1,413,0,1,24,78,26,0,1,0,1,0
0,1,1,451,1,0,18,73,28,0,1,0,1,0
0,0,2,999,1,1,21,72,11,1,0,0,1,0
0,0,2,1000,1,1,21,81,20,1,0,0,1,0
0,0,3,1756,1,1,12,77,99,1,0,0,1,0
0,0,2,930,1,1,19,73,60,1,0,0,1,0
1,1,1,634,0,1,18,73,34,0,1,0,1,0
0,0,3,1390,1,1,12,77,65,1,0,0,1,0
0,0,3,1200,1,1,23,77,25,1,0,0,1,0
1,0,2,651,0,1,19,72,120,0,1,0,1,0
0,0,2,1000,1,1,21,79,32,1,0,0,1,0
0,0,2,851,1,1,12,74,35,1,0,0,1,0
0,1,2,959,1,1,24,78,200,0,1,0,1,0
0,0,2,1149,1,1,28,76,30,1,0,0,1,0
0,0,2,925,1,1,19,72,140,0,1,0,1,0
0,1,4,3430,1,1,19,72,570,0,1,0,1,0
0,0,1,650,1,1,23,72,39,0,1,0,1,0
0,1,2,1180,1,1,19,73,84,0,1,0,1,0
0,0,2,1200,1,1,22,73,25,1,0,0,1,0
0,0,5,4000,1,1,19,72,1000,0,1,0,1,0
0,0,3,1612,1,1,35,136,120,0,1,0,1,0
1,0,1,443,0,0,26,91,15,0,1,0,1,0
0,0,1,580,1,1,18,72,80,0,1,0,1,0
0,0,2,831,1,1,22,88,45,1,0,0,1,0
0,0,2,915,1,1,22,86,20,1,0,0,1,0
0,1,3,3011,1,1,18,73,170,0,1,0,1,0
0,0,2,997,1,1,22,88,52,0,1,0,1,0
0,0,3,1100,1,1,9,76,42,1,0,0,1,0
0,1,3,1850,1,1,30,76,59,0,1,0,1,0
0,1,2,1040,1,1,12,77,70,0,1,0,1,0
0,0,1,442,1,1,18,73,30,1,0,0,1,0
0,0,2,1206,1,1,23,72,40,0,1,0,1,0
0,0,1,570,1,1,19,73,90,0,1,0,1,0
0,0,3,4500,1,1,26,75,100,1,0,0,1,0
0,1,1,615,1,1,18,73,38,0,1,0,1,0
0,0,2,786,1,1,21,81,290,0,1,0,1,0
0,0,3,1500,1,1,21,81,35,1,0,0,1,0
0,0,3,3600,1,1,12,77,530,0,1,0,1,0
0,0,1,414,1,1,19,72,100,0,1,0,1,0
0,1,1,225,1,0,26,80,4,0,1,0,1,0
1,1,2,1260,0,1,28,77,53,0,1,0,1,0
1,1,2,919,0,0,18,73,100,0,0,1,1,0
0,1,2,1095,1,1,26,75,50,1,0,0,1,0
1,0,2,955,0,1,12,77,39,1,0,0,1,0
0,0,3,1800,1,1,28,77,90,1,0,0,1,0
0,0,3,1549,1,1,28,77,95,1,0,0,1,0
0,0,3,1849,1,1,12,77,160,0,1,0,1,0
0,0,3,1400,1,1,12,77,90,1,0,0,1,0
0,1,2,1080,1,1,19,73,59,0,1,0,1,0
1,1,3,1571,0,1,26,75,110,0,1,0,1,0
1,1,2,1024,0,1,28,77,49,0,1,0,1,0
0,0,1,675,1,1,22,73,17,1,0,0,1,0
0,0,2,1150,1,1,30,76,48,0,1,0,1,0
0,0,2,800,1,1,31,77,30,1,0,0,1,0
0,0,2,1316,1,1,12,75,100,0,1,0,1,0
0,1,2,1058,1,1,13,77,63,0,1,0,1,0
0,0,2,1400,1,1,18,73,87,0,1,0,1,0
0,0,3,1724,1,1,28,77,53,0,1,0,1,0
1,0,2,1103,0,1,12,77,69,0,1,0,1,0
0,0,2,1120,1,1,13,76,60,1,0,0,1,0
0,1,2,1074,1,1,29,76,31,1,0,0,1,0
0,1,3,1430,1,1,28,77,42,1,0,0,1,0
0,0,2,1203,1,1,18,73,77,1,0,0,1,0
0,0,3,1850,1,1,28,77,85,1,0,0,1,0
0,0,2,1269,1,1,9,78,70,1,0,0,1,0
0,0,1,586,1,1,22,88,19,1,0,0,1,0
0,0,2,1140,1,1,28,77,46,1,0,0,1,0
0,1,2,1050,1,1,19,84,45,1,0,0,1,0
0,0,3,1620,1,1,30,76,36,0,1,0,1,0
0,0,2,960,1,1,12,77,30,1,0,0,1,0
0,0,4,3000,1,1,19,72,1100,0,1,0,1,0
0,0,2,1276,1,0,13,76,54,0,1,0,1,0
0,0,4,2622,1,1,12,77,260,0,1,0,1,0
0,0,2,907,1,1,11,78,35,1,0,0,1,0
0,1,4,2180,1,1,28,77,130,0,1,0,1,0
0,0,2,1023,1,1,19,74,50,0,1,0,1,0
0,0,2,1206,1,1,22,88,75,0,1,0,1,0
0,0,4,2525,1,1,19,72,800,0,1,0,1,0
0,0,2,968,1,1,12,77,25,1,0,0,1,0
0,0,2,700,1,1,21,75,34,1,0,0,1,0
0,0,3,1150,1,1,12,77,40,1,0,0,1,0
0,0,2,1096,1,1,12,77,85,1,0,0,1,0
0,1,4,2764,1,1,28,77,160,0,1,0,1,0
0,1,2,1060,1,1,18,73,53,0,1,0,1,0
1,1,2,974,0,1,28,76,26,1,0,0,1,0
0,1,3,1380,1,1,28,77,56,0,1,0,1,0
0,0,2,1210,1,1,19,73,130,0,1,0,1,0
1,0,2,818,0,1,26,88,17,0,1,0,1,0
0,0,3,1839,1,1,12,77,130,0,1,0,1,0
1,1,2,968,0,1,19,72,110,0,1,0,1,0
0,0,1,1100,1,1,12,77,35,1,0,0,1,0
0,0,2,1150,1,1,28,77,86,0,1,0,1,0
0,0,3,1600,1,1,28,77,75,0,1,0,1,0
0,0,2,955,1,1,19,72,95,0,1,0,1,0
1,0,1,786,0,0,22,88,23,0,1,0,1,0
0,0,3,1555,1,1,12,77,85,1,0,0,1,0
0,1,3,2325,1,1,30,76,100,0,1,0,1,0
0,0,3,3000,1,1,22,88,310,1,0,0,1,0
0,1,3,1279,1,1,19,72,220,0,1,0,1,0
0,0,2,1055,1,1,18,73,87,0,1,0,1,0
0,0,1,602,1,1,18,72,240,0,1,0,1,0
0,1,2,1028,1,1,24,78,83,0,1,0,1,0
1,0,2,849,0,1,22,88,30,0,1,0,1,0
0,0,3,1964,1,1,19,72,250,0,1,0,1,0
0,0,1,400,1,1,28,77,16,1,0,0,1,0
0,0,3,1620,1,1,18,73,97,0,1,0,1,0
0,0,3,1334,1,1,19,72,250,0,1,0,1,0
1,1,3,1883,0,1,20,85,85,0,1,0,1,0
0,0,3,1547,1,1,32,74,80,1,0,0,1,0
1,1,3,1485,0,1,30,76,52,0,1,0,1,0
0,1,2,1150,1,1,28,76,44,0,1,0,1,0
0,1,3,1355,1,1,28,77,49,0,1,0,1,0
1,1,3,1956,0,1,21,72,96,0,1,0,1,0
0,0,2,1259,1,1,26,85,35,1,0,0,1,0
0,0,2,1248,1,1,28,77,44,0,1,0,1,0
1,0,2,949,0,1,22,75,30,0,1,0,1,0
1,0,2,881,0,1,16,80,26,1,0,0,1,0
0,1,2,1174,1,1,13,77,60,1,0,0,1,0
0,0,3,1685,1,1,12,77,130,0,1,0,1,0
1,1,2,915,0,0,22,73,16,0,0,1,1,0
0,0,2,1309,1,1,12,77,120,0,1,0,1,0
0,1,3,1346,1,1,28,77,36,0,1,0,1,0
0,0,2,1304,1,1,20,72,25,1,0,0,1,0
0,0,4,2000,1,1,30,76,70,1,0,0,1,0
0,0,3,1399,1,1,50,4,50,1,0,0,1,0
0,0,2,820,1,1,22,88,35,1,0,0,1,0
0,0,2,1130,1,1,18,74,100,0,1,0,1,0
0,0,3,1012,1,1,30,76,86,1,0,0,1,0
0,0,2,970,1,1,16,80,34,1,0,0,1,0
1,0,2,769,0,1,18,73,42,0,1,0,1,0
0,1,3,2206,1,1,12,77,150,0,1,0,1,0
0,0,2,806,1,1,21,77,22,1,0,0,1,0
1,0,2,752,0,0,13,80,41,0,0,1,1,0
0,0,2,895,1,1,26,75,20,0,1,0,1,0
0,0,2,990,1,1,12,80,58,1,0,0,1,0
0,0,1,650,1,1,18,73,23,1,0,0,1,0
1,1,2,1245,0,1,12,77,70,0,1,0,1,0
0,1,3,2378,1,1,30,76,110,0,1,0,1,0
0,0,2,1089,1,1,19,75,40,1,0,0,1,0
0,0,3,1365,1,1,22,88,80,0,1,0,1,0
0,0,2,650,1,1,19,72,180,0,1,0,1,0
0,0,3,1444,1,1,12,77,64,0,1,0,1,0
0,1,2,958,1,1,26,75,29,0,1,0,1,0
0,0,2,150,1,1,28,77,20,1,0,0,1,0
1,1,3,943,0,1,19,72,140,0,1,0,1,0
0,1,4,3726,1,1,12,77,470,0,1,0,1,0
0,0,4,1800,1,1,22,73,59,0,1,0,1,0
1,0,3,2000,0,1,26,83,72,0,1,0,1,0
0,0,2,1004,1,1,12,80,40,1,0,0,1,0
1,1,2,1063,0,1,12,77,48,0,1,0,1,0
1,1,3,1476,0,1,13,77,65,0,1,0,1,0
0,0,2,1009,1,1,19,72,86,0,1,0,1,0
0,0,2,820,1,1,16,80,18,1,0,0,1,0
0,1,3,1895,1,1,28,77,95,0,1,0,1,0
0,0,3,1599,1,1,12,77,93,0,1,0,1,0
0,0,4,1993,1,1,28,77,120,1,0,0,1,0
0,0,3,1910,1,1,30,76,60,0,1,0,1,0
0,1,3,1886,1,1,26,75,78,0,1,0,1,0
1,1,1,414,0,0,20,72,51,0,1,0,1,0
0,0,4,1460,1,1,28,77,60,1,0,0,1,0
0,0,3,1471,1,1,27,78,53,0,1,0,1,0
0,0,2,1032,1,1,12,80,47,0,1,0,1,0
0,0,3,2049,1,1,13,77,270,0,1,0,1,0
0,0,2,548,1,1,19,72,140,0,1,0,1,0
0,0,4,3067,1,1,28,77,320,0,1,0,1,0
0,1,3,1319,1,1,12,77,60,0,1,0,1,0
0,1,3,1245,1,1,18,73,55,0,1,0,1,0
0,0,1,652,1,1,19,72,91,0,1,0,1,0
0,0,2,1054,1,1,12,80,45,1,0,0,1,0
0,0,1,550,1,1,22,75,11,1,0,0,1,0
0,1,3,2067,1,1,19,72,390,0,1,0,1,0
0,0,1,333,1,1,28,77,16,1,0,0,1,0
0,0,4,2180,1,1,22,88,170,0,1,0,1,0
0,0,2,1175,1,1,19,73,85,0,1,0,1,0
0,0,3,850,1,1,26,75,13,0,1,0,1,0
0,0,2,1045,1,1,21,79,40,0,1,0,1,0
0,0,2,1014,1,1,12,80,49,0,1,0,1,0
0,1,4,2401,1,0,28,76,190,0,1,0,1,0
0,0,2,1100,1,1,12,77,49,1,0,0,1,0
0,0,2,1223,1,1,19,72,180,0,1,0,1,0
0,0,2,845,1,1,22,75,21,1,0,0,1,0
0,0,2,1154,1,1,22,88,40,1,0,0,1,0
0,1,2,891,1,1,18,73,34,0,1,0,1,0
0,0,2,1350,1,1,27,77,35,1,0,0,1,0
0,1,1,648,1,1,12,77,47,0,1,0,1,0
0,0,2,1295,1,1,21,81,25,1,0,0,1,0
0,0,3,1632,1,1,30,76,45,0,1,0,1,0
0,1,3,2235,1,1,12,74,160,1,0,0,1,0
0,0,2,892,1,1,28,77,35,1,0,0,1,0
0,1,2,1045,1,1,24,78,90,0,1,0,1,0
0,0,2,1050,1,1,28,77,52,1,0,0,1,0
0,0,2,890,1,1,22,88,19,1,0,0,1,0
1,1,1,415,0,1,24,78,24,0,1,0,1,0
1,1,1,640,0,1,19,73,33,0,1,0,1,0
0,0,2,885,1,1,18,72,190,0,1,0,1,0
0,1,4,2236,1,1,21,77,100,0,1,0,1,0
0,0,2,1031,1,1,19,72,110,0,1,0,1,0
1,1,1,631,0,1,19,72,74,0,1,0,1,0
0,0,3,2026,1,1,28,76,160,0,1,0,1,0
0,1,4,2375,1,1,28,77,97,1,0,0,1,0
0,0,2,1350,1,1,22,88,60,0,1,0,1,0
0,0,2,828,1,1,21,73,41,1,0,0,1,0
0,0,2,700,1,1,26,75,8,1,0,0,1,0
0,0,2,730,1,1,13,80,44,1,0,0,1,0
0,1,2,1289,1,1,19,72,230,0,1,0,1,0
0,0,2,1000,1,1,25,83,45,0,1,0,1,0
1,1,3,1475,0,1,28,77,81,1,0,0,1,0
0,0,2,996,1,1,12,77,40,0,1,0,1,0
0,0,2,1027,1,1,18,73,50,0,1,0,1,0
1,1,3,1539,0,1,19,72,150,0,1,0,1,0
0,1,1,658,1,1,18,74,31,1,0,0,1,0
1,1,2,950,0,0,13,80,47,0,1,0,1,0
0,0,3,1050,1,1,22,88,40,1,0,0,1,0
0,0,1,609,1,1,19,72,100,0,1,0,1,0
0,0,2,722,1,1,21,79,95,0,1,0,1,0
0,0,2,800,1,1,22,73,26,1,0,0,1,0
0,0,2,1393,1,1,19,72,200,0,1,0,1,0
0,0,3,1300,1,1,22,88,52,1,0,0,1,0
0,1,3,1628,1,1,12,77,87,0,1,0,1,0
0,0,3,3844,1,1,28,77,370,0,1,0,1,0
0,1,3,1609,1,1,24,78,460,0,1,0,1,0
0,0,2,1199,1,1,13,80,40,1,0,0,1,0
0,0,1,635,1,1,15,73,37,0,1,0,1,0
0,0,2,1210,1,1,12,77,82,1,0,0,1,0
0,1,2,1115,1,1,28,77,70,1,0,0,1,0
0,0,1,516,1,1,21,71,12,1,0,0,1,0
0,0,3,1569,1,1,13,77,93,1,0,0,1,0
0,0,3,1564,1,1,12,80,81,1,0,0,1,0
0,0,2,1060,1,1,18,73,75,0,1,0,1,0
0,0,3,1627,1,1,21,77,45,0,1,0,1,0
0,1,3,1608,1,1,23,77,41,1,0,0,1,0
0,0,4,1905,1,1,18,72,370,0,1,0,1,0
0,1,3,1441,1,1,12,77,77,0,1,0,1,0
1,0,3,2051,0,1,18,73,160,0,1,0,1,0
0,0,2,736,1,1,22,88,41,1,0,0,1,0
0,0,2,1106,1,1,18,72,210,0,1,0,1,0
1,1,1,650,0,1,19,73,40,0,1,0,1,0
0,1,2,898,1,1,28,77,21,0,1,0,1,0
0,1,3,1550,1,1,28,77,92,1,0,0,1,0
0,0,4,3200,1,1,19,73,320,0,1,0,1,0
1,1,3,1710,0,1,19,73,190,0,1,0,1,0
0,0,1,695,1,1,19,73,34,0,1,0,1,0
0,1,2,906,1,1,18,73,80,0,1,0,1,0
0,0,2,1044,1,1,26,88,32,1,0,0,1,0
0,1,3,1000,1,1,28,77,39,0,1,0,1,0
0,0,3,1400,1,1,26,80,55,1,0,0,1,0
0,1,2,1229,1,1,19,73,120,0,1,0,1,0
1,1,3,1876,0,1,13,77,150,0,1,0,1,0
0,1,3,1244,1,1,27,76,20,1,0,0,1,0
0,1,2,1240,1,1,8,77,53,1,0,0,1,0
0,0,3,100,1,1,26,80,42,1,0,0,1,0
0,1,3,1520,1,1,19,73,66,0,1,0,1,0
0,0,3,1800,1,1,28,77,110,1,0,0,1,0
0,0,3,1230,1,1,19,75,40,1,0,0,1,0
0,1,3,1269,1,0,12,77,56,0,1,0,1,0
0,0,2,980,1,1,22,88,32,0,1,0,1,0
0,0,2,1193,1,1,19,72,110,0,1,0,1,0
0,0,3,1300,1,1,28,77,58,1,0,0,1,0
0,1,1,725,1,1,22,73,16,1,0,0,1,0
0,0,2,1143,1,1,12,77,60,1,0,0,1,0
0,0,2,900,1,1,15,75,18,1,0,0,1,0
0,0,2,760,1,1,28,77,37,0,1,0,1,0
0,0,4,2157,1,1,28,76,100,0,1,0,1,0
0,0,2,1078,1,1,18,73,65,0,1,0,1,0
0,1,3,1178,1,1,19,72,91,0,1,0,1,0
1,1,2,1105,0,1,18,72,69,0,1,0,1,0
